timestamp,jam,voltage,current,power,energy,suhu_ruangan,jumlah_orang,suhu_ac,status
2026-05-01 04:10:20,4,215.3,2.63,565.89,0.0016,27.3,1,24,NORMAL
2026-05-01 04:10:30,4,220.5,1.69,372.81,0.001,24.7,3,26,NORMAL
2026-05-01 04:10:40,4,216.3,2.64,572.05,0.0016,29.1,3,24,NORMAL
2026-05-01 04:10:50,4,217.6,0.05,11.19,0.0,30.3,0,OFF,NORMAL
2026-05-01 04:11:00,4,222.6,3.66,814.14,0.0023,31.5,2,22,NORMAL
2026-05-01 04:11:10,4,218.1,3.95,860.43,0.0024,31.0,3,22,NORMAL
2026-05-01 04:11:20,4,224.6,2.22,498.75,0.0014,26.9,1,26,NORMAL
2026-05-01 04:11:30,4,215.2,3.33,716.2,0.002,30.1,2,22,NORMAL
2026-05-01 04:11:40,4,223.8,0.07,16.57,0.0,31.5,0,OFF,NORMAL
2026-05-01 04:11:50,4,215.2,0.05,9.86,0.0,31.3,0,OFF,NORMAL
2026-05-01 04:12:00,4,218.7,2.12,463.72,0.0013,25.9,1,26,NORMAL
2026-05-01 04:12:10,4,222.9,1.82,406.29,0.0011,26.5,2,26,NORMAL
2026-05-01 04:12:20,4,224.7,3.52,791.5,0.0022,30.9,1,22,NORMAL
2026-05-01 04:12:30,4,221.0,3.73,823.48,0.0023,31.2,2,22,NORMAL
2026-05-01 04:12:40,4,219.2,0.07,15.83,0.0,30.8,0,OFF,NORMAL
2026-05-01 04:12:50,4,215.8,2.05,442.31,0.0012,26.6,2,26,NORMAL
2026-05-01 04:13:00,4,215.3,2.19,472.27,0.0013,25.3,3,26,NORMAL
2026-05-01 04:13:10,4,216.0,2.1,454.16,0.0013,26.3,1,26,NORMAL
2026-05-01 04:13:20,4,221.0,3.51,774.98,0.0022,30.5,1,22,NORMAL
2026-05-01 04:13:30,4,215.6,3.67,790.58,0.0022,31.6,2,22,NORMAL
2026-05-01 04:13:40,4,216.9,2.28,494.91,0.0014,26.7,3,26,NORMAL
2026-05-01 04:13:50,4,218.2,3.87,845.23,0.0023,31.3,1,22,NORMAL
2026-05-01 04:14:00,4,220.7,3.86,850.96,0.0009,25.2,0,26,ANOMALI
2026-05-01 04:14:10,4,217.9,1.56,339.48,0.0009,26.9,3,26,NORMAL
2026-05-01 04:14:20,4,217.8,2.16,471.29,0.0013,25.0,1,26,NORMAL
2026-05-01 04:14:30,4,223.1,0.03,5.85,0.0,28.6,0,OFF,NORMAL
2026-05-01 04:14:40,4,216.7,2.99,647.88,0.0018,28.7,2,24,NORMAL
2026-05-01 04:14:50,4,224.3,2.53,567.16,0.0016,29.8,1,24,NORMAL
2026-05-01 04:15:00,4,215.9,2.62,566.43,0.0016,27.4,3,24,NORMAL
2026-05-01 04:15:10,4,223.8,2.21,494.48,0.0014,24.1,2,26,NORMAL
2026-05-01 04:15:20,4,223.9,2.22,497.56,0.0014,25.3,1,26,NORMAL
2026-05-01 04:15:30,4,223.2,2.27,507.04,0.0014,28.1,3,24,NORMAL
2026-05-01 04:15:40,4,223.0,3.03,675.93,0.0019,28.7,3,24,NORMAL
2026-05-01 04:15:50,4,223.4,2.21,492.76,0.0014,25.5,2,26,NORMAL
2026-05-01 04:16:00,4,220.2,0.06,12.66,0.0,24.4,0,OFF,NORMAL
2026-05-01 04:16:10,4,222.8,1.47,328.43,0.0009,26.9,2,26,NORMAL
2026-05-01 04:16:20,4,217.2,0.09,19.68,0.0001,30.7,0,OFF,NORMAL
2026-05-01 04:16:30,4,219.6,0.07,15.26,0.0,29.3,0,OFF,NORMAL
2026-05-01 04:16:40,4,220.3,2.83,624.21,0.0017,27.2,2,24,NORMAL
2026-05-01 04:16:50,4,221.1,2.41,532.84,0.0015,28.0,2,24,NORMAL
2026-05-01 04:17:00,4,223.6,1.68,374.91,0.001,24.2,2,26,NORMAL
2026-05-01 04:17:10,4,215.9,2.39,516.07,0.0014,27.0,1,24,NORMAL
2026-05-01 04:17:20,4,215.6,0.07,14.2,0.0,26.6,0,OFF,NORMAL
2026-05-01 04:17:30,4,219.2,3.27,717.34,0.002,31.0,2,22,NORMAL
2026-05-01 04:17:40,4,219.8,2.77,609.37,0.0017,27.8,2,24,NORMAL
2026-05-01 04:17:50,4,221.1,1.5,330.6,0.0009,25.4,3,26,NORMAL
2026-05-01 04:18:00,4,223.7,2.6,581.55,0.0016,27.1,2,24,NORMAL
2026-05-01 04:18:10,4,221.8,4.2,932.64,0.0026,31.2,1,22,NORMAL
2026-05-01 04:18:20,4,217.8,3.05,663.88,0.0018,29.4,2,24,NORMAL
2026-05-01 04:18:30,4,217.5,3.53,767.46,0.0021,30.4,3,22,NORMAL
2026-05-01 04:18:40,4,216.7,0.07,16.08,0.0,30.4,0,OFF,NORMAL
2026-05-01 04:18:50,4,224.3,2.59,580.08,0.0016,27.1,3,24,NORMAL
2026-05-01 04:19:00,4,223.9,2.99,670.26,0.0019,27.5,2,24,NORMAL
2026-05-01 04:19:10,4,217.4,0.04,9.41,0.0,30.5,0,OFF,NORMAL
2026-05-01 04:19:20,4,217.9,2.09,455.68,0.0013,25.9,3,26,NORMAL
2026-05-01 04:19:30,4,217.6,5.07,1102.27,0.0011,26.1,0,26,ANOMALI
2026-05-01 04:19:40,4,219.7,3.86,847.64,0.0024,31.9,2,22,NORMAL
2026-05-01 04:19:50,4,217.9,2.26,492.17,0.0014,24.2,3,26,NORMAL
2026-05-01 04:20:00,4,220.7,2.4,530.63,0.0015,29.1,3,24,NORMAL
2026-05-01 04:20:10,4,223.4,3.42,764.22,0.0021,31.2,2,22,NORMAL
2026-05-01 04:20:20,4,217.5,0.05,11.66,0.0,26.9,0,OFF,NORMAL
2026-05-01 04:20:30,4,219.3,0.06,13.38,0.0,24.2,0,OFF,NORMAL
2026-05-01 04:20:40,4,219.5,0.03,5.55,0.0,29.5,0,OFF,NORMAL
2026-05-01 04:20:50,4,221.8,2.04,452.53,0.0013,24.1,1,26,NORMAL
2026-05-01 04:21:00,4,220.4,3.88,854.35,0.0024,30.7,3,22,NORMAL
2026-05-01 04:21:10,4,222.1,2.42,536.95,0.0015,29.5,2,24,NORMAL
2026-05-01 04:21:20,4,224.6,2.59,580.64,0.0016,28.9,2,24,NORMAL
2026-05-01 04:21:30,4,222.4,0.04,9.87,0.0,26.1,0,OFF,NORMAL
2026-05-01 04:21:40,4,221.8,2.02,447.55,0.0012,26.5,2,26,NORMAL
2026-05-01 04:21:50,4,220.6,0.08,18.03,0.0001,26.1,0,OFF,NORMAL
2026-05-01 04:22:00,4,216.9,1.55,336.08,0.0009,26.6,3,26,NORMAL
2026-05-01 04:22:10,4,224.0,3.46,775.78,0.0022,30.3,3,22,NORMAL
2026-05-01 04:22:20,4,219.0,2.96,649.26,0.0018,28.1,2,24,NORMAL
2026-05-01 04:22:30,4,219.8,2.12,465.48,0.0013,26.1,1,26,NORMAL
2026-05-01 04:22:40,4,224.4,2.12,475.37,0.0013,25.8,3,26,NORMAL
2026-05-01 04:22:50,4,224.3,1.59,357.59,0.001,24.2,1,26,NORMAL
2026-05-01 04:23:00,4,219.0,3.85,844.22,0.0023,30.4,2,22,NORMAL
2026-05-01 04:23:10,4,223.1,2.22,494.79,0.0014,24.6,2,26,NORMAL
2026-05-01 04:23:20,4,224.4,1.53,342.46,0.001,26.7,3,26,NORMAL
2026-05-01 04:23:30,4,217.9,2.2,478.61,0.0013,24.3,3,26,NORMAL
2026-05-01 04:23:40,4,218.5,2.22,484.4,0.0013,24.0,1,26,NORMAL
2026-05-01 04:23:50,4,219.6,2.29,502.16,0.0014,28.2,3,24,NORMAL
2026-05-01 04:24:00,4,218.8,3.21,701.93,0.0019,31.6,2,22,NORMAL
2026-05-01 04:24:10,4,216.6,3.32,718.47,0.002,30.6,2,22,NORMAL
2026-05-01 04:24:20,4,216.1,3.21,692.7,0.0019,28.8,2,24,NORMAL
2026-05-01 04:24:30,4,218.8,4.26,931.09,0.0026,31.8,1,22,NORMAL
2026-05-01 04:24:40,4,223.5,2.77,619.49,0.0017,27.4,1,24,NORMAL
2026-05-01 04:24:50,4,221.6,0.06,12.55,0.0,25.0,0,OFF,NORMAL
2026-05-01 04:25:00,4,220.0,2.02,445.32,0.0012,24.6,3,26,NORMAL
2026-05-01 04:25:10,4,223.5,2.68,598.98,0.0017,28.7,3,24,NORMAL
2026-05-01 04:25:20,4,215.7,3.74,807.67,0.0022,30.7,1,22,NORMAL
2026-05-01 04:25:30,4,215.0,3.53,759.13,0.0021,30.8,1,22,NORMAL
2026-05-01 04:25:40,4,222.2,2.67,592.54,0.0016,28.2,3,24,NORMAL
2026-05-01 04:25:50,4,220.2,2.7,593.74,0.0016,27.1,1,24,NORMAL
2026-05-01 04:26:00,4,222.2,1.35,300.96,0.0008,25.4,3,26,NORMAL
2026-05-01 04:26:10,4,221.3,3.27,723.04,0.002,30.4,3,22,NORMAL
2026-05-01 04:26:20,4,224.2,1.75,392.89,0.0011,25.9,2,26,NORMAL
2026-05-01 04:26:30,4,218.0,0.06,12.1,0.0,25.3,0,OFF,NORMAL
2026-05-01 04:26:40,4,217.9,2.56,558.66,0.0016,29.3,3,24,NORMAL
2026-05-01 04:26:50,4,217.6,2.83,615.81,0.0017,29.9,3,24,NORMAL
2026-05-01 04:27:00,4,224.3,2.73,612.16,0.0017,29.9,1,24,NORMAL
2026-05-01 04:27:10,4,223.0,3.5,781.56,0.0022,30.0,2,22,NORMAL
2026-05-01 04:27:20,4,217.0,0.08,16.68,0.0,27.1,0,OFF,NORMAL
2026-05-01 04:27:30,4,222.2,3.49,774.91,0.0022,31.5,1,22,NORMAL
2026-05-01 04:27:40,4,217.3,2.02,439.95,0.0012,24.9,3,26,NORMAL
2026-05-01 04:27:50,4,218.8,0.02,5.05,0.0,25.3,0,OFF,NORMAL
2026-05-01 04:28:00,4,217.3,0.02,5.37,0.0,31.1,0,OFF,NORMAL
2026-05-01 04:28:10,4,219.4,2.61,573.54,0.0016,28.2,3,24,NORMAL
2026-05-01 04:28:20,4,223.0,0.06,14.44,0.0,29.4,0,OFF,NORMAL
2026-05-01 04:28:30,4,219.5,3.58,784.72,0.0022,30.0,3,22,NORMAL
2026-05-01 04:28:40,4,221.2,0.02,5.18,0.0,25.1,0,OFF,NORMAL
2026-05-01 04:28:50,4,223.4,1.88,420.8,0.0012,24.6,1,26,NORMAL
2026-05-01 04:29:00,4,218.7,1.66,362.57,0.001,25.9,1,26,NORMAL
2026-05-01 04:29:10,4,221.3,2.01,445.39,0.0012,25.4,1,26,NORMAL
2026-05-01 04:29:20,4,216.0,4.19,905.77,0.0025,30.8,2,22,NORMAL
2026-05-01 04:29:30,4,223.8,2.33,522.28,0.0015,28.8,1,24,NORMAL
2026-05-01 04:29:40,4,223.9,2.58,577.08,0.0016,27.1,2,24,NORMAL
2026-05-01 04:29:50,4,218.1,1.77,386.87,0.0011,25.6,1,26,NORMAL
2026-05-01 04:30:00,4,220.5,2.9,638.45,0.0018,28.7,1,24,NORMAL
2026-05-01 04:30:10,4,222.4,0.06,13.59,0.0,27.2,0,OFF,NORMAL
2026-05-01 04:30:20,4,217.0,1.52,329.4,0.0009,26.8,3,26,NORMAL
2026-05-01 04:30:30,4,221.6,3.06,677.95,0.0019,27.9,3,24,NORMAL
2026-05-01 04:30:40,4,223.3,1.53,342.67,0.001,24.1,2,26,NORMAL
2026-05-01 04:30:50,4,216.8,2.81,609.35,0.0017,28.0,2,24,NORMAL
2026-05-01 04:31:00,4,223.0,0.07,16.03,0.0,26.8,0,OFF,NORMAL
2026-05-01 04:31:10,4,223.5,3.7,826.84,0.0023,30.7,3,22,NORMAL
2026-05-01 04:31:20,4,218.4,0.02,5.22,0.0,24.4,0,OFF,NORMAL
2026-05-01 04:31:30,4,215.7,1.55,333.72,0.0009,26.1,2,26,NORMAL
2026-05-01 04:31:40,4,221.0,3.77,832.07,0.0023,31.1,1,22,NORMAL
2026-05-01 04:31:50,4,216.0,1.83,395.99,0.0011,26.5,2,26,NORMAL
2026-05-01 04:32:00,4,224.5,3.42,768.83,0.0021,30.8,1,22,NORMAL
2026-05-01 04:32:10,4,153.78173050715392,5.49,844.71,0.0023,30.3,2,22,ANOMALI
2026-05-01 04:32:20,4,218.7,1.66,363.57,0.001,25.1,3,26,NORMAL
2026-05-01 04:32:30,4,219.9,2.54,559.58,0.0016,27.5,2,24,NORMAL
2026-05-01 04:32:40,4,217.5,3.21,697.72,0.0019,28.7,2,24,NORMAL
2026-05-01 04:32:50,4,220.6,3.17,699.8,0.0019,29.4,1,24,NORMAL
2026-05-01 04:33:00,4,216.6,1.95,421.8,0.0012,26.0,2,26,NORMAL
2026-05-01 04:33:10,4,218.0,1.63,355.65,0.001,24.7,3,26,NORMAL
2026-05-01 04:33:20,4,222.1,0.05,10.1,0.0,27.3,0,OFF,NORMAL
2026-05-01 04:33:30,4,224.9,3.74,840.64,0.0023,31.5,2,22,NORMAL
2026-05-01 04:33:40,4,222.0,0.05,11.78,0.0,28.9,0,OFF,NORMAL
2026-05-01 04:33:50,4,223.7,2.62,586.44,0.0016,28.5,2,24,NORMAL
2026-05-01 04:34:00,4,219.7,4.2,923.22,0.0026,31.9,2,22,NORMAL
2026-05-01 04:34:10,4,220.7,3.36,741.47,0.0021,30.6,2,22,NORMAL
2026-05-01 04:34:20,4,225.0,4.01,901.8,0.0025,31.4,1,22,NORMAL
2026-05-01 04:34:30,4,223.6,1.67,373.32,0.001,24.0,3,26,NORMAL
2026-05-01 04:34:40,4,223.5,0.03,6.74,0.0,30.8,0,OFF,NORMAL
2026-05-01 04:34:50,4,217.1,2.23,484.73,0.0013,25.2,3,26,NORMAL
2026-05-01 04:35:00,4,219.0,2.75,601.25,0.0017,27.8,2,24,NORMAL
2026-05-01 04:35:10,4,220.8,7.42,1638.89,0.0015,27.5,1,24,ANOMALI
2026-05-01 04:35:20,4,224.2,2.58,578.84,0.0016,29.0,1,24,NORMAL
2026-05-01 04:35:30,4,215.5,0.08,17.83,0.0,27.7,0,OFF,NORMAL
2026-05-01 04:35:40,4,217.4,1.46,317.11,0.0009,25.1,3,26,NORMAL
2026-05-01 04:35:50,4,215.6,0.07,16.1,0.0,25.2,0,OFF,NORMAL
2026-05-01 04:36:00,4,218.4,0.03,7.32,0.0,30.7,0,OFF,NORMAL
2026-05-01 04:36:10,4,224.6,2.89,649.52,0.0018,29.0,3,24,NORMAL
2026-05-01 04:36:20,4,223.4,2.39,533.53,0.0015,29.7,1,24,NORMAL
2026-05-01 04:36:30,4,217.5,0.08,16.69,0.0,30.5,0,OFF,NORMAL
2026-05-01 04:36:40,4,219.3,0.09,19.55,0.0001,28.1,0,OFF,NORMAL
2026-05-01 04:36:50,4,216.3,2.18,472.6,0.0013,25.0,2,26,NORMAL
2026-05-01 04:37:00,4,220.0,4.14,911.12,0.0025,30.2,3,22,NORMAL
2026-05-01 04:37:10,4,219.2,0.04,8.46,0.0,27.3,0,OFF,NORMAL
2026-05-01 04:37:20,4,223.8,1.37,305.59,0.0008,25.8,2,26,NORMAL
2026-05-01 04:37:30,4,216.2,2.42,522.36,0.0015,29.7,2,24,NORMAL
2026-05-01 04:37:40,4,221.2,0.05,10.94,0.0,26.1,0,OFF,NORMAL
2026-05-01 04:37:50,4,224.7,2.23,502.15,0.0014,27.4,3,24,NORMAL
2026-05-01 04:38:00,4,219.0,2.87,628.22,0.0017,28.5,2,24,NORMAL
2026-05-01 04:38:10,4,224.3,2.89,647.29,0.0018,27.8,2,24,NORMAL
2026-05-01 04:38:20,4,220.0,2.72,599.49,0.0017,29.0,1,24,NORMAL
2026-05-01 04:38:30,4,219.0,1.68,368.01,0.001,26.6,2,26,NORMAL
2026-05-01 04:38:40,4,223.2,2.37,530.05,0.0015,27.4,2,24,NORMAL
2026-05-01 04:38:50,4,216.3,1.58,342.04,0.001,25.2,2,26,NORMAL
2026-05-01 04:39:00,4,215.2,2.21,476.01,0.0013,26.5,1,26,NORMAL
2026-05-01 04:39:10,4,219.7,2.06,452.35,0.0013,25.2,3,26,NORMAL
2026-05-01 04:39:20,4,222.6,2.1,468.28,0.0013,26.4,3,26,NORMAL
2026-05-01 04:39:30,4,222.4,3.02,672.37,0.0019,28.5,2,24,NORMAL
2026-05-01 04:39:40,4,221.9,0.08,18.75,0.0001,31.1,0,OFF,NORMAL
2026-05-01 04:39:50,4,220.1,2.96,650.83,0.0018,28.4,1,24,NORMAL
2026-05-01 04:40:00,4,215.8,4.02,868.08,0.0024,31.6,2,22,NORMAL
2026-05-01 04:40:10,4,217.3,1.78,387.27,0.0011,25.3,1,26,NORMAL
2026-05-01 04:40:20,4,222.2,3.59,797.2,0.0022,30.9,1,22,NORMAL
2026-05-01 04:40:30,4,218.8,2.07,451.91,0.0013,25.9,3,26,NORMAL
2026-05-01 04:40:40,4,224.3,1.38,309.48,0.0009,26.0,3,26,NORMAL
2026-05-01 04:40:50,4,220.3,2.57,566.9,0.0016,28.9,3,24,NORMAL
2026-05-01 04:41:00,4,222.5,0.08,18.56,0.0001,24.9,0,OFF,NORMAL
2026-05-01 04:41:10,4,223.6,3.75,838.04,0.0023,31.3,3,22,NORMAL
2026-05-01 04:41:20,4,221.7,6.68,1481.59,0.0012,25.5,2,26,ANOMALI
2026-05-01 04:41:30,4,220.1,2.19,482.61,0.0013,26.2,1,26,NORMAL
2026-05-01 04:41:40,4,224.3,0.05,11.37,0.0,29.3,0,OFF,NORMAL
2026-05-01 04:41:50,4,224.7,1.81,406.45,0.0011,26.1,3,26,NORMAL
2026-05-01 04:42:00,4,224.6,1.47,329.47,0.0009,26.7,2,26,NORMAL
2026-05-01 04:42:10,4,216.4,1.79,387.79,0.0011,25.7,3,26,NORMAL
2026-05-01 04:42:20,4,220.3,3.9,859.17,0.0024,30.5,2,22,NORMAL
2026-05-01 04:42:30,4,222.6,3.59,798.12,0.0022,31.8,1,22,NORMAL
2026-05-01 04:42:40,4,225.0,2.7,606.78,0.0017,29.9,1,24,NORMAL
2026-05-01 04:42:50,4,223.8,2.6,582.34,0.0016,29.3,1,24,NORMAL
2026-05-01 04:43:00,4,219.3,3.4,746.49,0.0021,30.6,3,22,NORMAL
2026-05-01 04:43:10,4,215.5,0.07,15.81,0.0,24.9,0,OFF,NORMAL
2026-05-01 04:43:20,4,223.9,4.2,939.32,0.0026,30.3,1,22,NORMAL
2026-05-01 04:43:30,4,220.0,1.37,301.53,0.0008,26.2,2,26,NORMAL
2026-05-01 04:43:40,4,224.2,3.86,865.02,0.0024,30.7,3,22,NORMAL
2026-05-01 04:43:50,4,221.2,3.03,670.0,0.0019,29.1,3,24,NORMAL
2026-05-01 04:44:00,4,223.1,2.48,553.45,0.0015,28.7,1,24,NORMAL
2026-05-01 04:44:10,4,220.4,2.94,648.83,0.0018,27.9,1,24,NORMAL
2026-05-01 04:44:20,4,219.8,2.86,628.46,0.0017,27.4,2,24,NORMAL
2026-05-01 04:44:30,4,218.1,0.08,18.32,0.0001,25.0,0,OFF,NORMAL
2026-05-01 04:44:40,4,223.4,0.06,12.88,0.0,28.5,0,OFF,NORMAL
2026-05-01 04:44:50,4,219.7,2.02,444.52,0.0012,26.9,2,26,NORMAL
2026-05-01 04:45:00,4,222.2,2.96,657.08,0.0018,28.1,2,24,NORMAL
2026-05-01 04:45:10,4,221.8,3.35,742.85,0.0021,30.3,1,22,NORMAL
2026-05-01 04:45:20,4,222.6,3.25,724.29,0.002,30.4,2,22,NORMAL
2026-05-01 04:45:30,4,217.5,2.03,441.31,0.0012,25.1,3,26,NORMAL
2026-05-01 04:45:40,4,223.5,0.07,14.72,0.0,28.6,0,OFF,NORMAL
2026-05-01 04:45:50,4,220.9,3.08,681.34,0.0019,29.4,1,24,NORMAL
2026-05-01 04:46:00,4,215.2,1.55,334.02,0.0009,26.5,1,26,NORMAL
2026-05-01 04:46:10,4,218.3,0.06,14.17,0.0,26.0,0,OFF,NORMAL
2026-05-01 04:46:20,4,216.0,5.86,1265.71,0.0011,26.7,1,26,ANOMALI
2026-05-01 04:46:30,4,220.8,0.05,11.68,0.0,27.0,0,OFF,NORMAL
2026-05-01 04:46:40,4,218.4,1.78,389.45,0.0011,25.3,2,26,NORMAL
2026-05-01 04:46:50,4,216.6,3.22,698.36,0.0019,27.6,2,24,NORMAL
2026-05-01 04:47:00,4,216.9,3.9,845.97,0.0023,31.6,2,22,NORMAL
2026-05-01 04:47:10,4,223.7,7.13,1595.52,0.0025,31.1,1,22,ANOMALI
2026-05-01 04:47:20,4,223.0,3.09,689.52,0.0019,27.5,2,24,NORMAL
2026-05-01 04:47:30,4,221.4,0.07,15.45,0.0,28.8,0,OFF,NORMAL
2026-05-01 04:47:40,4,220.5,7.08,1560.12,0.0024,32.0,2,22,ANOMALI
2026-05-01 04:47:50,4,218.8,3.87,847.11,0.0024,31.7,1,22,NORMAL
2026-05-01 04:48:00,4,215.9,4.25,918.65,0.0026,30.3,3,22,NORMAL
2026-05-01 04:48:10,4,221.1,3.13,692.88,0.0019,27.3,1,24,NORMAL
2026-05-01 04:48:20,4,223.7,0.03,6.28,0.0,30.4,0,OFF,NORMAL
2026-05-01 04:48:30,4,217.9,2.73,594.06,0.0017,28.8,1,24,NORMAL
2026-05-01 04:48:40,4,223.8,2.27,508.57,0.0014,29.1,3,24,NORMAL
2026-05-01 04:48:50,4,220.4,2.46,542.55,0.0015,29.1,1,24,NORMAL
2026-05-01 04:49:00,4,215.9,2.26,487.16,0.0014,24.0,1,26,NORMAL
2026-05-01 04:49:10,4,215.9,2.56,553.26,0.0015,27.1,2,24,NORMAL
2026-05-01 04:49:20,4,216.9,1.49,323.96,0.0009,26.6,1,26,NORMAL
2026-05-01 04:49:30,4,215.0,1.96,422.41,0.0012,25.4,2,26,NORMAL
2026-05-01 04:49:40,4,220.1,3.72,819.24,0.0023,30.9,2,22,NORMAL
2026-05-01 04:49:50,4,219.7,3.47,763.09,0.0021,30.9,2,22,NORMAL
2026-05-01 04:50:00,4,224.1,3.77,844.89,0.0023,30.6,1,22,NORMAL
2026-05-01 04:50:10,4,223.8,7.15,1599.72,0.0011,24.4,2,26,ANOMALI
2026-05-01 04:50:20,4,217.7,2.57,559.48,0.0016,29.7,1,24,NORMAL
2026-05-01 04:50:30,4,220.6,0.09,19.05,0.0001,24.5,0,OFF,NORMAL
2026-05-01 04:50:40,4,223.0,0.03,6.75,0.0,29.9,0,OFF,NORMAL
2026-05-01 04:50:50,4,218.6,2.69,588.04,0.0016,29.1,1,24,NORMAL
2026-05-01 04:51:00,4,221.4,1.42,313.62,0.0009,25.5,1,26,NORMAL
2026-05-01 04:51:10,4,220.1,0.08,17.24,0.0,31.5,0,OFF,NORMAL
2026-05-01 04:51:20,4,221.0,1.77,390.5,0.0011,26.4,3,26,NORMAL
2026-05-01 04:51:30,4,225.0,1.59,357.83,0.001,26.5,3,26,NORMAL
2026-05-01 04:51:40,4,224.5,1.85,415.35,0.0012,24.1,3,26,NORMAL
2026-05-01 04:51:50,4,216.7,1.54,334.07,0.0009,25.1,2,26,NORMAL
2026-05-01 04:52:00,4,222.7,4.43,986.17,0.0023,31.1,0,22,ANOMALI
2026-05-01 04:52:10,4,215.4,1.74,374.14,0.001,26.2,3,26,NORMAL
2026-05-01 04:52:20,4,217.0,2.98,647.67,0.0018,27.7,3,24,NORMAL
2026-05-01 04:52:30,4,222.4,0.08,16.76,0.0,27.3,0,OFF,NORMAL
2026-05-01 04:52:40,4,218.9,2.37,519.31,0.0014,28.2,2,24,NORMAL
2026-05-01 04:52:50,4,220.1,0.07,15.29,0.0,31.2,0,OFF,NORMAL
2026-05-01 04:53:00,4,215.4,2.45,527.61,0.0015,27.5,2,24,NORMAL
2026-05-01 04:53:10,4,218.8,3.4,744.26,0.0021,30.1,3,22,NORMAL
2026-05-01 04:53:20,4,215.3,2.24,481.21,0.0013,24.8,1,26,NORMAL
2026-05-01 04:53:30,4,222.7,0.02,5.09,0.0,26.2,0,OFF,NORMAL
2026-05-01 04:53:40,4,223.0,0.05,11.77,0.0,26.0,0,OFF,NORMAL
2026-05-01 04:53:50,4,220.2,2.18,479.02,0.0013,25.6,1,26,NORMAL
2026-05-01 04:54:00,4,215.9,0.08,17.68,0.0,30.2,0,OFF,NORMAL
2026-05-01 04:54:10,4,223.0,1.83,408.35,0.0011,24.1,2,26,NORMAL
2026-05-01 04:54:20,4,221.5,2.93,648.34,0.0018,29.2,1,24,NORMAL
2026-05-01 04:54:30,4,218.6,1.45,316.82,0.0009,26.9,3,26,NORMAL
2026-05-01 04:54:40,4,217.4,1.46,318.22,0.0009,26.0,2,26,NORMAL
2026-05-01 04:54:50,4,223.2,3.76,838.53,0.0023,31.3,3,22,NORMAL
2026-05-01 04:55:00,4,223.0,1.5,334.35,0.0009,25.7,1,26,NORMAL
2026-05-01 04:55:10,4,219.9,2.6,571.8,0.0016,27.7,3,24,NORMAL
2026-05-01 04:55:20,4,218.4,0.07,15.41,0.0,30.6,0,OFF,NORMAL
2026-05-01 04:55:30,4,221.0,3.08,679.99,0.0019,27.2,2,24,NORMAL
2026-05-01 04:55:40,4,217.9,3.54,772.31,0.0021,31.0,3,22,NORMAL
2026-05-01 04:55:50,4,221.7,2.44,541.42,0.0015,27.5,3,24,NORMAL
2026-05-01 04:56:00,4,217.1,2.98,647.99,0.0018,29.6,3,24,NORMAL
2026-05-01 04:56:10,4,223.9,1.79,401.06,0.0011,25.0,3,26,NORMAL
2026-05-01 04:56:20,4,222.0,2.73,605.44,0.0017,28.2,1,24,NORMAL
2026-05-01 04:56:30,4,217.6,3.39,738.65,0.0021,31.4,1,22,NORMAL
2026-05-01 04:56:40,4,221.0,0.03,6.38,0.0,26.5,0,OFF,NORMAL
2026-05-01 04:56:50,4,219.1,0.04,9.01,0.0,27.1,0,OFF,NORMAL
2026-05-01 04:57:00,4,220.3,2.05,451.9,0.0013,24.0,1,26,NORMAL
2026-05-01 04:57:10,4,216.3,0.06,12.06,0.0,29.4,0,OFF,NORMAL
2026-05-01 04:57:20,4,219.8,3.08,678.03,0.0019,27.2,2,24,NORMAL
2026-05-01 04:57:30,4,224.6,3.81,855.0,0.0024,30.0,2,22,NORMAL
2026-05-01 04:57:40,4,218.0,2.53,551.3,0.0015,28.0,3,24,NORMAL
2026-05-01 04:57:50,4,215.9,2.88,621.61,0.0017,29.6,3,24,NORMAL
2026-05-01 04:58:00,4,222.7,0.06,13.57,0.0,27.3,0,OFF,NORMAL
2026-05-01 04:58:10,4,216.7,0.09,18.79,0.0001,31.3,0,OFF,NORMAL
2026-05-01 04:58:20,4,224.9,0.06,13.28,0.0,28.3,0,OFF,NORMAL
2026-05-01 04:58:30,4,219.6,3.51,769.83,0.0021,31.9,2,22,NORMAL
2026-05-01 04:58:40,4,222.2,2.85,633.65,0.0018,27.9,1,24,NORMAL
2026-05-01 04:58:50,4,216.8,2.83,613.62,0.0017,27.1,2,24,NORMAL
2026-05-01 04:59:00,4,219.8,1.96,430.3,0.0012,25.1,3,26,NORMAL
2026-05-01 04:59:10,4,215.7,2.33,502.39,0.0014,28.9,2,24,NORMAL
2026-05-01 04:59:20,4,222.5,4.11,914.6,0.0025,30.3,1,22,NORMAL
2026-05-01 04:59:30,4,221.5,2.77,613.74,0.0017,28.0,3,24,NORMAL
2026-05-01 04:59:40,4,215.5,3.78,815.25,0.0023,31.1,2,22,NORMAL
2026-05-01 04:59:50,4,218.0,3.51,765.54,0.0021,31.2,1,22,NORMAL
2026-05-01 05:00:00,5,216.7,0.09,18.44,0.0001,29.1,0,OFF,NORMAL
2026-05-01 05:00:10,5,217.5,0.06,13.71,0.0,31.7,0,OFF,NORMAL
2026-05-01 05:00:20,5,222.5,2.92,649.94,0.0018,28.3,2,24,NORMAL
